amount,velocity,device_change,location_change,transaction_frequency,merchant_category,fraud
3321.52,3,1,0,3,GROCERY,0
22944.66,3,0,0,4,GROCERY,0
35995.15,1,0,0,1,ELECTRONICS,0
6936.06,3,0,0,3,OTHER,0
20871.35,1,0,0,4,GAMING,0
34094.71,2,0,0,5,GROCERY,0
28074.14,5,0,0,3,OTHER,0
3028.32,7,1,0,6,SHOPPING,1
46953.32,3,0,0,4,ELECTRONICS,0
7090.34,1,0,0,2,FOOD,0
6215.48,1,0,0,6,SHOPPING,0
966.98,4,0,0,3,FOOD,0
9988.05,1,1,0,4,OTHER,0
1731.39,3,0,0,3,SHOPPING,0
4286.06,1,1,1,1,GAMING,1
5717.65,4,0,0,3,TRAVEL,0
24818.59,1,0,0,4,GROCERY,0
31250.38,1,1,1,7,SHOPPING,1
5403.07,1,0,0,2,SHOPPING,0
29352.85,1,0,0,1,ELECTRONICS,0
29197.9,2,0,0,3,FOOD,0
21700.28,2,0,0,6,CRYPTO,0
2379.58,4,0,0,5,TRAVEL,0
17583.37,4,0,0,9,GROCERY,0
43512.9,3,0,0,1,ELECTRONICS,0
17211.07,2,0,0,2,OTHER,0
6043.41,1,1,0,4,ELECTRONICS,0
10414.6,5,0,0,5,SHOPPING,0
15565.23,1,0,0,5,TRAVEL,0
10717.72,2,0,0,4,GROCERY,0
1916.7,1,0,0,4,TRAVEL,0
5610.89,2,0,0,4,SHOPPING,0
24322.36,2,0,0,1,GROCERY,0
29644.4,4,0,0,1,FOOD,0
2215.32,2,0,0,2,GROCERY,0
45669.66,8,0,0,5,SHOPPING,0
5980.83,2,0,0,4,FOOD,0
16284.57,1,0,0,1,CRYPTO,0
20904.33,6,0,0,3,ELECTRONICS,0
25065.41,3,0,0,6,ELECTRONICS,0
43712.2,4,0,0,5,SHOPPING,0
5629.56,1,0,0,2,GROCERY,0
29332.52,2,0,0,3,FOOD,0
2118.04,3,1,1,4,GAMING,0
18313.78,4,0,0,2,TRAVEL,0
20320.64,3,0,0,2,SHOPPING,0
16985.17,2,0,0,5,FOOD,0
4361.6,1,0,0,3,GROCERY,0
30958.62,3,0,0,5,GAMING,0
2774.33,2,1,0,3,GROCERY,0
826.9,4,0,0,1,GROCERY,0
18959.29,1,0,0,4,FOOD,0
9678.95,1,0,0,3,TRAVEL,0
28366.87,2,0,1,2,OTHER,1
7252.95,3,0,0,2,GROCERY,0
2763.87,1,0,0,1,SHOPPING,0
27158.83,4,1,0,4,TRAVEL,1
11941.31,3,0,0,3,GAMING,0
3145.93,4,0,0,4,ELECTRONICS,0
19115.07,1,1,0,4,GAMING,0
10734.38,4,0,1,4,SHOPPING,0
13906.98,6,0,0,4,SHOPPING,0
9267.77,4,0,0,7,TRAVEL,0
26465.87,1,1,0,7,OTHER,0
26540.82,2,0,0,3,TRAVEL,0
18536.54,2,0,0,2,TRAVEL,0
1670.7,2,0,0,6,FOOD,0
27381.65,1,0,0,9,TRAVEL,0
16676.05,5,0,0,6,TRAVEL,0
17911.53,2,1,0,1,GAMING,0
6764.38,2,0,0,1,TRAVEL,0
31714.17,1,0,0,3,GROCERY,0
19385.05,3,0,0,6,TRAVEL,0
1791.73,1,1,1,3,FOOD,1
7858.11,4,0,0,4,GROCERY,0
32623.48,2,1,0,1,GAMING,0
725.2,2,1,0,4,GROCERY,0
48824.0,5,1,0,4,TRAVEL,0
17052.31,1,1,1,6,OTHER,1
14969.67,3,1,0,5,GROCERY,0
4732.16,1,0,0,4,FOOD,0
4291.09,4,0,0,6,GAMING,0
42724.75,1,0,0,11,GROCERY,0
5313.15,2,0,0,3,CRYPTO,0
22408.55,1,0,1,4,GROCERY,1
7491.41,3,0,0,8,OTHER,0
2249.34,1,0,0,7,GROCERY,0
161.6,6,1,0,7,OTHER,1
11787.4,3,0,0,8,CRYPTO,0
55807.92,2,0,0,5,SHOPPING,0
6909.98,5,0,0,5,GAMING,0
6628.65,1,0,0,4,GROCERY,0
6326.01,2,0,0,4,GROCERY,0
11026.54,2,1,0,3,SHOPPING,0
8715.1,1,0,0,3,SHOPPING,0
31793.29,1,0,0,5,CRYPTO,0
10563.75,2,0,0,3,SHOPPING,0
10631.77,1,0,0,6,ELECTRONICS,0
2233.97,2,0,0,3,ELECTRONICS,0
60890.05,2,0,0,2,CRYPTO,0
4314.69,2,1,0,1,GAMING,1
1142.92,2,0,0,5,OTHER,0
16321.6,5,0,0,5,GROCERY,0
13571.6,7,1,0,3,FOOD,1
8045.89,2,1,1,7,OTHER,1
8227.71,1,0,0,3,GAMING,0
23061.22,3,0,1,5,FOOD,0
3266.98,1,0,0,4,OTHER,0
25743.1,1,0,0,5,CRYPTO,0
15693.73,2,0,0,3,GROCERY,0
8144.29,2,0,0,2,GAMING,0
9188.13,1,0,1,1,GAMING,1
4448.77,1,0,0,4,FOOD,0
20921.81,4,0,0,1,ELECTRONICS,0
10788.51,2,1,0,4,OTHER,0
5803.8,2,0,0,3,ELECTRONICS,0
13596.97,1,0,0,6,GAMING,0
81857.77,3,0,0,3,GROCERY,0
8570.91,1,0,0,7,ELECTRONICS,0
38016.13,10,0,0,3,FOOD,1
6347.19,1,0,0,6,GROCERY,0
844.31,1,0,0,4,TRAVEL,0
3426.9,4,0,0,5,GAMING,0
8137.2,2,0,0,4,SHOPPING,0
3719.9,3,0,0,2,OTHER,0
100.0,1,0,0,2,ELECTRONICS,0
36976.83,1,0,0,6,GROCERY,0
27856.9,1,0,0,6,OTHER,0
20338.94,3,0,0,3,GROCERY,0
2755.5,3,0,0,3,GAMING,0
1923.7,4,0,0,4,GROCERY,1
1049.98,1,0,1,4,OTHER,0
19311.9,1,0,0,3,FOOD,0
39635.61,2,0,0,5,SHOPPING,0
8445.89,3,0,0,2,SHOPPING,0
1902.86,3,1,0,4,GROCERY,0
10773.68,2,0,0,4,SHOPPING,0
6434.81,3,0,0,5,GROCERY,0
7045.85,1,1,0,7,GAMING,0
14566.38,1,0,0,5,OTHER,0
19025.97,3,0,1,4,GAMING,1
1758.18,2,0,0,2,SHOPPING,0
543.59,4,0,0,5,GROCERY,0
77589.29,4,0,1,5,GROCERY,1
3973.72,1,0,0,4,SHOPPING,0
830.0,2,0,1,6,ELECTRONICS,0
3158.51,3,0,0,4,GAMING,0
596.06,1,0,0,3,TRAVEL,0
7459.04,3,0,0,2,OTHER,0
24322.79,3,0,0,6,SHOPPING,0
6261.04,4,0,0,7,TRAVEL,0
8809.75,1,0,0,2,FOOD,0
16886.06,6,0,0,3,FOOD,0
10666.43,5,0,0,5,ELECTRONICS,0
29647.39,2,0,0,5,TRAVEL,0
30152.73,3,1,0,2,SHOPPING,0
149.4,1,0,0,3,GROCERY,0
22579.3,5,0,1,5,FOOD,0
9263.18,1,0,0,5,GROCERY,0
67432.02,6,0,1,7,TRAVEL,1
9902.42,2,0,0,5,FOOD,0
65022.5,1,0,0,6,SHOPPING,0
21071.11,2,1,0,1,TRAVEL,0
4287.35,3,0,0,2,TRAVEL,0
11595.69,1,1,0,6,TRAVEL,0
72681.21,1,0,0,2,SHOPPING,0
29229.42,3,0,0,5,SHOPPING,0
1536.59,1,0,0,4,GAMING,0
18381.62,2,1,0,9,SHOPPING,1
6360.08,3,0,0,5,SHOPPING,0
105.1,5,0,0,4,OTHER,0
7749.66,4,1,0,3,GROCERY,0
4013.38,1,0,0,3,ELECTRONICS,0
25628.04,3,0,0,5,SHOPPING,0
6172.19,1,0,0,8,CRYPTO,0
26362.43,6,0,0,5,SHOPPING,0
100.0,4,1,1,5,FOOD,0
5518.62,4,0,0,4,FOOD,0
4139.57,4,0,0,6,CRYPTO,0
3990.13,2,0,0,5,ELECTRONICS,0
1059.34,1,0,0,1,GROCERY,0
3107.66,1,0,1,4,ELECTRONICS,1
12163.75,1,0,0,2,GROCERY,0
5166.14,1,0,0,5,GROCERY,0
8103.68,1,0,0,2,TRAVEL,0
7094.93,2,0,1,5,SHOPPING,0
31300.61,3,0,0,7,CRYPTO,1
35355.46,2,0,0,2,TRAVEL,0
10187.39,2,0,0,4,OTHER,0
6010.66,3,0,0,2,CRYPTO,0
1694.18,5,1,0,6,FOOD,0
45993.25,2,0,0,2,CRYPTO,0
931.75,3,0,0,5,CRYPTO,0
5299.86,4,0,0,5,OTHER,0
5308.74,1,0,1,3,GROCERY,0
5793.79,1,0,0,3,CRYPTO,0
2692.05,4,0,0,2,GROCERY,0
22929.03,2,0,0,4,SHOPPING,0
1960.14,6,0,0,5,SHOPPING,1
15114.03,1,0,0,1,OTHER,0
1983.2,2,0,0,5,SHOPPING,0
1097.2,1,0,0,1,TRAVEL,0
36024.4,1,0,0,8,ELECTRONICS,0
3163.2,3,0,0,4,GROCERY,0
25826.52,4,0,0,3,TRAVEL,0
11799.7,4,0,0,4,SHOPPING,0
1215.82,1,0,0,3,TRAVEL,0
46666.54,4,0,0,4,GROCERY,0
4254.58,1,0,1,7,GROCERY,1
29453.74,1,0,1,3,GROCERY,1
2773.45,3,1,0,6,CRYPTO,1
28856.36,3,0,0,3,SHOPPING,0
199.76,3,0,0,3,SHOPPING,0
10754.85,1,1,0,2,SHOPPING,0
22008.83,5,0,0,2,ELECTRONICS,0
40953.41,2,0,1,4,FOOD,0
35986.79,1,0,0,6,GROCERY,0
25690.75,2,1,0,3,SHOPPING,0
32864.5,4,0,0,4,ELECTRONICS,0
3332.53,1,0,0,4,OTHER,0
5014.99,3,0,0,2,GROCERY,0
5115.58,1,0,0,6,GAMING,0
7099.43,2,0,0,5,GROCERY,0
7496.32,3,0,0,2,FOOD,0
11797.22,6,0,0,4,GROCERY,0
2613.15,4,0,0,6,OTHER,0
17628.19,2,0,0,5,ELECTRONICS,0
2751.03,2,0,0,6,SHOPPING,0
5572.66,6,0,0,9,SHOPPING,1
10497.9,5,0,0,5,TRAVEL,0
23876.96,2,1,0,3,GROCERY,0
20175.51,1,0,0,3,GROCERY,0
15557.16,5,0,0,6,CRYPTO,0
2540.01,3,0,0,6,FOOD,0
11879.45,2,0,0,4,ELECTRONICS,0
1372.63,4,0,0,5,FOOD,0
7106.88,1,0,0,7,GROCERY,0
8004.16,4,0,0,3,OTHER,0
609.38,6,0,0,5,OTHER,0
4802.83,3,0,0,5,TRAVEL,0
46734.46,3,0,0,2,SHOPPING,0
46067.38,3,0,0,3,TRAVEL,1
6515.54,4,1,0,2,SHOPPING,0
660.85,6,0,0,6,GAMING,0
2960.22,4,0,0,4,GAMING,0
7469.08,2,0,0,13,GAMING,0
44284.26,1,0,0,1,SHOPPING,0
2283.27,1,0,0,3,GAMING,0
21628.11,3,0,0,5,GROCERY,0
1725.82,2,0,0,5,GROCERY,0
59654.49,4,0,0,4,TRAVEL,1
7209.7,3,0,0,4,GROCERY,0
22390.47,4,0,1,7,TRAVEL,0
6291.74,2,0,0,3,ELECTRONICS,0
14819.58,3,0,1,4,SHOPPING,0
3198.2,5,0,0,2,GROCERY,0
2367.73,2,0,0,5,OTHER,0
41724.84,4,0,0,7,GROCERY,0
37451.16,3,0,0,2,OTHER,0
32767.89,3,0,0,2,GROCERY,0
14729.79,1,0,0,1,ELECTRONICS,0
24774.87,2,0,0,8,OTHER,0
1073.04,1,1,1,2,OTHER,1
6114.77,1,0,0,3,OTHER,0
5646.67,2,0,0,2,OTHER,0
15144.41,7,0,0,6,SHOPPING,1
6599.86,3,0,0,6,TRAVEL,0
2411.46,3,0,0,5,TRAVEL,0
13612.46,3,0,0,4,OTHER,0
25261.12,1,1,0,5,CRYPTO,0
7222.0,2,1,0,2,GAMING,1
2128.1,1,1,0,9,ELECTRONICS,1
3285.19,3,0,0,3,TRAVEL,0
4066.96,1,1,0,3,OTHER,0
5347.93,3,0,0,3,GROCERY,0
15441.68,6,0,0,2,GROCERY,0
13779.86,4,0,0,1,OTHER,0
17864.85,2,0,0,8,TRAVEL,0
6753.06,2,0,0,2,SHOPPING,0
26058.87,3,0,0,5,CRYPTO,0
3423.99,2,0,0,1,CRYPTO,0
9496.05,1,0,0,4,GROCERY,0
24212.14,3,0,0,3,GROCERY,0
2979.67,3,0,0,3,GAMING,0
1745.7,3,1,0,5,GAMING,0
32271.67,4,0,0,5,FOOD,0
6299.46,1,0,0,6,CRYPTO,0
17274.03,1,0,0,3,SHOPPING,0
385.13,1,1,0,1,SHOPPING,0
17570.01,2,0,0,2,OTHER,0
5699.18,1,0,0,2,SHOPPING,0
860.32,1,0,0,2,GROCERY,0
14116.93,2,1,0,5,FOOD,1
4132.43,1,0,0,7,FOOD,0
7336.14,2,0,0,2,OTHER,0
1260.2,2,0,0,5,FOOD,0
2387.81,4,1,0,6,SHOPPING,0
5306.84,5,0,0,5,ELECTRONICS,0
1410.7,4,0,0,7,FOOD,1
36257.53,1,0,0,4,ELECTRONICS,0
100.0,2,0,0,4,FOOD,0
9920.66,3,0,0,4,FOOD,0
1972.96,4,0,0,5,OTHER,0
5515.59,3,1,0,6,SHOPPING,0
39067.43,3,0,1,1,ELECTRONICS,0
2645.59,1,1,0,10,CRYPTO,0
50647.13,2,0,0,4,FOOD,0
3456.19,1,1,0,2,SHOPPING,0
20296.73,2,0,0,3,GAMING,0
11867.26,3,0,1,3,TRAVEL,0
32374.51,1,0,1,6,SHOPPING,1
12111.32,5,0,0,4,ELECTRONICS,0
11471.56,6,0,0,2,CRYPTO,1
3262.23,4,0,0,4,FOOD,0
2726.95,7,0,0,4,GROCERY,1
37241.68,2,0,0,3,FOOD,0
5958.84,1,0,0,6,ELECTRONICS,0
6980.19,3,0,0,2,OTHER,0
21395.73,4,0,0,2,CRYPTO,0
6206.02,3,0,0,3,FOOD,0
45567.84,4,0,0,4,OTHER,0
20087.03,4,0,0,2,GAMING,0
13648.27,2,0,0,3,ELECTRONICS,0
31916.27,3,0,0,1,ELECTRONICS,0
763.18,3,0,0,1,GAMING,0
4457.15,3,0,0,3,CRYPTO,0
9383.35,7,0,1,2,GAMING,1
3861.73,3,0,0,7,GROCERY,0
20433.11,1,0,0,4,ELECTRONICS,0
37738.17,1,0,0,3,CRYPTO,0
8268.73,2,0,0,5,GROCERY,0
6281.28,4,0,0,4,FOOD,0
48876.23,1,0,1,1,GAMING,0
8827.82,6,0,1,6,FOOD,1
10072.21,2,0,0,3,SHOPPING,0
6499.87,2,0,1,4,SHOPPING,0
36044.12,5,0,0,5,FOOD,0
12623.16,4,0,0,2,OTHER,0
21543.28,2,0,0,5,GAMING,0
25054.29,2,0,0,5,FOOD,0
6274.81,1,1,1,4,GROCERY,1
8529.32,1,0,0,4,SHOPPING,0
28304.75,2,0,0,4,SHOPPING,0
6770.8,3,0,0,6,GROCERY,0
23693.46,3,0,0,2,OTHER,0
42451.32,2,0,0,8,CRYPTO,0
14641.02,3,0,0,4,CRYPTO,0
20300.28,2,1,0,6,GAMING,0
24528.82,3,0,0,1,ELECTRONICS,0
27968.79,4,0,0,4,TRAVEL,0
7539.22,2,0,0,1,OTHER,0
789.36,1,1,0,2,ELECTRONICS,0
7709.36,1,0,0,8,TRAVEL,0
16801.66,3,0,0,4,GAMING,0
8977.11,2,1,0,7,FOOD,0
20732.33,1,0,0,7,OTHER,0
6623.75,6,0,0,7,GROCERY,0
15107.36,3,0,0,4,TRAVEL,0
3094.66,4,0,1,4,GROCERY,0
20756.63,4,1,1,5,CRYPTO,1
11834.83,5,1,0,4,OTHER,0
3423.55,3,1,0,2,SHOPPING,0
5177.79,5,0,0,8,CRYPTO,0
20711.17,4,0,1,4,FOOD,0
9884.12,2,0,0,3,GROCERY,0
3650.8,3,0,0,7,FOOD,0
51292.49,7,0,1,7,FOOD,1
18835.57,7,0,1,5,TRAVEL,1
47245.44,1,0,0,1,GAMING,0
8355.79,2,1,0,7,FOOD,0
9668.22,3,0,0,3,GROCERY,0
34235.15,2,0,0,4,FOOD,0
11168.17,6,0,0,2,FOOD,1
18428.03,2,0,0,3,FOOD,1
4358.75,3,0,0,4,FOOD,0
8878.54,4,1,0,5,SHOPPING,0
1976.42,5,0,0,7,CRYPTO,0
3459.7,2,0,0,3,GROCERY,0
100.0,3,0,0,4,CRYPTO,0
600.85,5,0,0,2,SHOPPING,0
56770.17,3,0,1,2,ELECTRONICS,1
4163.08,2,0,0,4,GAMING,0
16328.92,4,0,0,4,FOOD,0
27404.56,4,0,0,3,OTHER,0
11999.65,1,0,0,4,GROCERY,0
2493.38,1,0,0,7,SHOPPING,0
19535.72,4,0,0,5,FOOD,1
13753.79,2,0,0,4,SHOPPING,0
19709.64,4,0,0,4,SHOPPING,0
22028.62,4,0,0,3,OTHER,0
55581.46,4,0,1,4,SHOPPING,1
12784.37,2,0,0,2,ELECTRONICS,0
6270.08,6,0,0,2,OTHER,0
15681.67,6,0,0,3,SHOPPING,1
1063.43,3,0,1,2,SHOPPING,1
34153.37,3,0,1,7,OTHER,0
1906.95,2,0,0,6,GAMING,0
5958.95,2,0,0,6,OTHER,0
25371.55,1,0,0,5,SHOPPING,0
13643.91,3,0,0,5,ELECTRONICS,0
